Episode,Step,State,Action,Reward,Penalty,Energy Efficiency
2304,4,"[[0.0, 4.0, 0.0, 1.0, 0.0, 666.6666666666667, 0.0, 208.0]]",0,-2.8544973544973544,15.5,2.6455026455026456
2304,5,"[[0.0, 8.0, 0.0, 1.0, 0.0, 571.4285714285714, 0.0, 216.0]]",0,0.5692845858722642,12.5,3.069284585872264
2305,0,"[[0.0, 8.0, 0.0, 1.0, 0.0, 571.4285714285714, 0.0, 216.0]]",0,4.145347278090641,8.0,2.145347278090641
2306,0,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",0,5.563983488132095,6.5,2.0639834881320946
2307,0,"[[0.0, 11.0, 0.0, 1.0, 0.0, 516.1290322580645, 0.0, 222.0]]",0,6.915708812260537,5,1.9157088122605364
2308,0,"[[0.0, 9.0, 0.0, 1.0, 0.0, 551.7241379310345, 0.0, 218.0]]",0,6.784121320249778,5,1.7841213202497772
2309,0,"[[0.0, 12.0, 0.0, 1.0, 0.0, 500.0, 0.0, 224.0]]",0,7.700815966857784,5,2.700815966857784
2309,1,"[[0.0, 18.0, 0.0, 1.0, 0.0, 421.0526315789474, 0.0, 236.0]]",1,10.325195150307257,12.0,2.3251951503072577
2309,2,"[[7.0, 16.0, 1.0, 1.0, 592.5925925925926, 444.44444444444446, 214.0, 232.0]]",4,10.21869248417921,12.0,2.2186924841792095
2309,3,"[[7.0, 19.0, 1.0, 1.0, 592.5925925925926, 410.2564102564102, 214.0, 238.0]]",4,-1.8446568091411901,14.0,2.1553431908588094
2309,4,"[[7.0, 21.0, 1.0, 1.0, 592.5925925925926, 390.2439024390244, 214.0, 242.0]]",4,-7.930240354482777,20.0,2.0697596455172214
2309,5,"[[7.0, 24.0, 1.0, 1.0, 592.5925925925926, 363.6363636363636, 214.0, 248.0]]",5,-7.061368176310705,19.0,1.938631823689295
2309,6,"[[9.0, 25.0, 1.0, 1.0, 551.7241379310345, 355.55555555555554, 218.0, 250.0]]",5,-11.679271708683473,23.5,1.8207282913165266
2309,7,"[[10.0, 28.0, 1.0, 1.0, 533.3333333333334, 333.33333333333326, 220.0, 256.0]]",4,-18.627250900360146,30.5,1.872749099639856
2309,8,"[[8.0, 30.0, 1.0, 1.0, 571.4285714285714, 320.0, 216.0, 260.0]]",5,-11.10985239439422,23.0,1.89014760560578
2309,9,"[[9.0, 27.0, 1.0, 1.0, 551.7241379310345, 340.4255319148936, 218.0, 254.0]]",5,-6.484773846842813,18.5,2.0152261531571876
2309,10,"[[8.0, 24.0, 1.0, 1.0, 571.4285714285714, 363.6363636363636, 216.0, 248.0]]",4,-4.457745466051115,16.5,2.042254533948886
2309,11,"[[8.0, 23.0, 1.0, 1.0, 571.4285714285714, 372.0930232558139, 216.0, 246.0]]",4,-8.780497756017951,21.0,2.219502243982048
2309,12,"[[5.0, 23.0, 1.0, 1.0, 640.0, 372.0930232558139, 210.0, 246.0]]",4,-1.2535738597685508,13.5,2.24642614023145
2309,13,"[[6.0, 20.0, 1.0, 1.0, 615.3846153846154, 400.0, 212.0, 240.0]]",4,10.346884699825877,12.0,2.3468846998258766
2309,14,"[[8.0, 14.0, 1.0, 1.0, 571.4285714285714, 470.5882352941176, 216.0, 228.0]]",4,-4.005496363943852,26.5,2.4945036360561477
2309,15,"[[7.0, 12.0, 1.0, 1.0, 592.5925925925926, 500.0, 214.0, 224.0]]",4,-9.771317829457363,32.5,2.728682170542636
2309,16,"[[5.0, 10.0, 1.0, 1.0, 640.0, 533.3333333333334, 210.0, 220.0]]",0,5.563983488132095,6.5,2.0639834881320946
2310,0,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",0,1.3249055507120033,11.0,2.3249055507120024
2310,1,"[[0.0, 11.0, 0.0, 1.0, 0.0, 516.1290322580645, 0.0, 222.0]]",0,-0.07575757575757613,12.5,2.4242424242424243
2310,2,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",0,-1.469155330591585,14.0,2.5308446694084155
2310,3,"[[0.0, 9.0, 0.0, 1.0, 0.0, 551.7241379310345, 0.0, 218.0]]",0,-4.230875735548633,17.0,2.769124264451367
2310,4,"[[0.0, 7.0, 0.0, 1.0, 0.0, 592.5925925925926, 0.0, 214.0]]",0,-9.623047699451245,23.0,3.376952300548755
2310,5,"[[0.0, 3.0, 0.0, 1.0, 0.0, 695.6521739130435, 0.0, 206.0]]",5,-9.623047699451245,23.0,3.376952300548755
2310,6,"[[0.0, 3.0, 0.0, 1.0, 0.0, 695.6521739130435, 0.0, 206.0]]",0,-4.230875735548633,17.0,2.769124264451367
2310,7,"[[0.0, 7.0, 0.0, 1.0, 0.0, 592.5925925925926, 0.0, 214.0]]",0,-1.469155330591585,14.0,2.5308446694084155
2310,8,"[[0.0, 9.0, 0.0, 1.0, 0.0, 551.7241379310345, 0.0, 218.0]]",0,4.145347278090641,8.0,2.145347278090641
2311,0,"[[0.0, 9.0, 0.0, 1.0, 0.0, 551.7241379310345, 0.0, 218.0]]",0,5.563983488132095,6.5,2.0639834881320946
2312,0,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",0,6.987577639751553,5,1.987577639751553
2313,0,"[[0.0, 11.0, 0.0, 1.0, 0.0, 516.1290322580645, 0.0, 222.0]]",0,6.848001848001848,5,1.8480018480018479
2314,0,"[[0.0, 16.0, 0.0, 1.0, 0.0, 444.44444444444446, 0.0, 232.0]]",1,1.6640026640026626,21.0,2.664002664002664
2314,1,"[[1.0, 19.0, 1.0, 1.0, 761.9047619047619, 410.2564102564102, 202.0, 238.0]]",4,-12.4375400384369,25.0,2.5624599615631007
2314,2,"[[1.0, 22.0, 1.0, 1.0, 761.9047619047619, 380.95238095238096, 202.0, 244.0]]",4,-8.182258744205647,20.5,2.3177412557943535
2314,3,"[[4.0, 22.0, 1.0, 1.0, 666.6666666666667, 380.95238095238096, 208.0, 244.0]]",4,-5.902857356851291,18.0,2.0971426431487097
2314,4,"[[7.0, 23.0, 1.0, 1.0, 592.5925925925926, 372.0930232558139, 214.0, 246.0]]",4,-7.930240354482777,20.0,2.0697596455172214
2314,5,"[[7.0, 24.0, 1.0, 1.0, 592.5925925925926, 363.6363636363636, 214.0, 248.0]]",4,-11.981934164057694,24.0,2.0180658359423056
2314,6,"[[7.0, 26.0, 1.0, 1.0, 592.5925925925926, 347.82608695652175, 214.0, 252.0]]",2,-20.074699171745586,32.0,1.9253008282544148
2314,7,"[[7.0, 30.0, 1.0, 1.0, 592.5925925925926, 320.0, 214.0, 260.0]]",5,-16.605571342461033,28.5,1.894428657538965
2314,8,"[[8.0, 29.0, 1.0, 1.0, 571.4285714285714, 326.53061224489795, 216.0, 258.0]]",2,-14.58313155770783,26.5,1.916868442292171
2314,9,"[[8.0, 28.0, 1.0, 1.0, 571.4285714285714, 333.33333333333326, 216.0, 256.0]]",2,-10.535780644476297,22.5,1.9642193555237033
2314,10,"[[8.0, 26.0, 1.0, 1.0, 571.4285714285714, 347.82608695652175, 216.0, 252.0]]",1,-11.3983978983979,23.5,2.1016021016021016
2314,11,"[[6.0, 25.0, 1.0, 1.0, 615.3846153846154, 355.55555555555554, 212.0, 250.0]]",4,-7.343935286811291,19.5,2.15606471318871
2314,12,"[[6.0, 23.0, 1.0, 1.0, 615.3846153846154, 372.0930232558139, 212.0, 246.0]]",4,-2.68888888888889,15.0,2.311111111111111
2314,13,"[[5.0, 20.0, 1.0, 1.0, 640.0, 400.0, 210.0, 240.0]]",2,5.949818239291924,16.5,2.4498182392919237
2314,14,"[[4.0, 18.0, 1.0, 1.0, 666.6666666666667, 421.0526315789474, 208.0, 236.0]]",4,5.986649545473075,16.5,2.4866495454730746
2314,15,"[[4.0, 17.0, 1.0, 1.0, 666.6666666666667, 432.4324324324324, 208.0, 234.0]]",0,6.784121320249778,5,1.7841213202497772
2315,0,"[[0.0, 13.0, 0.0, 1.0, 0.0, 484.8484848484849, 0.0, 226.0]]",0,5.563983488132095,6.5,2.0639834881320946
2316,0,"[[0.0, 12.0, 0.0, 1.0, 0.0, 500.0, 0.0, 224.0]]",0,-0.07575757575757613,12.5,2.4242424242424243
2316,1,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",0,-2.8544973544973544,15.5,2.6455026455026456
2316,2,"[[0.0, 8.0, 0.0, 1.0, 0.0, 571.4285714285714, 0.0, 216.0]]",0,-5.597242380261248,18.5,2.9027576197387517
2316,3,"[[0.0, 6.0, 0.0, 1.0, 0.0, 615.3846153846154, 0.0, 212.0]]",0,-10.934937611408198,24.5,3.5650623885918002
2316,4,"[[0.0, 2.0, 0.0, 1.0, 0.0, 727.2727272727273, 0.0, 204.0]]",0,-10.934937611408198,24.5,3.5650623885918002
2316,5,"[[0.0, 2.0, 0.0, 1.0, 0.0, 727.2727272727273, 0.0, 204.0]]",0,-6.9523809523809526,20.0,3.0476190476190474
2316,6,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",0,-3.7439967439967443,17.0,3.256003256003256
2317,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",0,-0.07575757575757613,12.5,2.4242424242424243
2317,1,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",0,5.563983488132095,6.5,2.0639834881320946
2318,0,"[[0.0, 6.0, 0.0, 1.0, 0.0, 615.3846153846154, 0.0, 212.0]]",3,6.366262784183441,6.5,2.8662627841834407
2319,0,"[[0.0, 14.0, 0.0, 1.0, 0.0, 470.5882352941176, 0.0, 228.0]]",3,6.784121320249778,5,1.7841213202497772
2320,0,"[[0.0, 12.0, 0.0, 1.0, 0.0, 500.0, 0.0, 224.0]]",0,-9.405070575802283,12.0,2.594929424197717
2320,1,"[[0.0, 21.0, 0.0, 1.0, 0.0, 390.2439024390244, 0.0, 242.0]]",3,-15.586484312148029,18.0,2.4135156878519712
2320,2,"[[0.0, 24.0, 0.0, 1.0, 0.0, 363.6363636363636, 0.0, 248.0]]",3,-28.76923076923077,30.0,1.2307692307692308
2321,0,"[[0.0, 26.0, 0.0, 1.0, 0.0, 347.82608695652175, 0.0, 252.0]]",3,-36.89441680486457,38.0,1.105583195135434
2322,0,"[[0.0, 30.0, 0.0, 1.0, 0.0, 320.0, 0.0, 260.0]]",4,-40.94957983193277,42.0,1.050420168067227
2323,0,"[[0.0, 25.0, 0.0, 1.0, 0.0, 355.55555555555554, 0.0, 250.0]]",4,-43.91013584117032,46.0,2.089864158829676
2323,1,"[[0.0, 38.0, 0.0, 1.0, 0.0, 275.8620689655172, 0.0, 276.0]]",4,-49.04761904761905,50.0,0.9523809523809524
2324,0,"[[0.0, 30.0, 0.0, 1.0, 0.0, 320.0, 0.0, 260.0]]",4,-42.975541042386986,44.0,1.0244589576130105
2325,0,"[[0.0, 29.0, 0.0, 1.0, 0.0, 326.53061224489795, 0.0, 258.0]]",4,-40.94957983193277,42.0,1.050420168067227
2326,0,"[[0.0, 26.0, 0.0, 1.0, 0.0, 347.82608695652175, 0.0, 252.0]]",4,-34.86508724641793,36.0,1.1349127535820682
2327,0,"[[0.0, 28.0, 0.0, 1.0, 0.0, 333.33333333333326, 0.0, 256.0]]",0,-32.83449883449883,34.0,1.1655011655011656
2328,0,"[[0.0, 25.0, 0.0, 1.0, 0.0, 355.55555555555554, 0.0, 250.0]]",0,-26.734377471919,28.0,1.2656225280809998
2329,0,"[[0.0, 23.0, 0.0, 1.0, 0.0, 372.0930232558139, 0.0, 246.0]]",0,-22.659742000335065,24.0,1.3402579996649355
2330,0,"[[0.0, 18.0, 0.0, 1.0, 0.0, 421.0526315789474, 0.0, 236.0]]",1,10.325195150307257,12.0,2.3251951503072577
2330,1,"[[7.0, 16.0, 1.0, 1.0, 592.5925925925926, 444.44444444444446, 214.0, 232.0]]",4,7.453494218200101,15.0,2.4534942182001003
2330,2,"[[5.0, 16.0, 1.0, 1.0, 640.0, 444.44444444444446, 210.0, 232.0]]",0,-8.333333333333334,10,1.6666666666666667
2331,0,"[[0.0, 13.0, 0.0, 1.0, 0.0, 484.8484848484849, 0.0, 226.0]]",0,6.848001848001848,5,1.8480018480018479
2332,0,"[[0.0, 9.0, 0.0, 1.0, 0.0, 551.7241379310345, 0.0, 218.0]]",0,6.915708812260537,5,1.9157088122605364
2333,0,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",0,5.563983488132095,6.5,2.0639834881320946
2334,0,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",0,1.3249055507120033,11.0,2.3249055507120024
2334,1,"[[0.0, 11.0, 0.0, 1.0, 0.0, 516.1290322580645, 0.0, 222.0]]",0,-4.230875735548633,17.0,2.769124264451367
2334,2,"[[0.0, 7.0, 0.0, 1.0, 0.0, 592.5925925925926, 0.0, 214.0]]",0,-5.597242380261248,18.5,2.9027576197387517
2334,3,"[[0.0, 6.0, 0.0, 1.0, 0.0, 615.3846153846154, 0.0, 212.0]]",0,-9.623047699451245,23.0,3.376952300548755
2334,4,"[[0.0, 3.0, 0.0, 1.0, 0.0, 695.6521739130435, 0.0, 206.0]]",0,-10.934937611408198,24.5,3.5650623885918002
2334,5,"[[0.0, 2.0, 0.0, 1.0, 0.0, 727.2727272727273, 0.0, 204.0]]",0,-10.934937611408198,24.5,3.5650623885918002
2334,6,"[[0.0, 2.0, 0.0, 1.0, 0.0, 727.2727272727273, 0.0, 204.0]]",0,-5.597242380261248,18.5,2.9027576197387517
2334,7,"[[0.0, 6.0, 0.0, 1.0, 0.0, 615.3846153846154, 0.0, 212.0]]",0,-1.469155330591585,14.0,2.5308446694084155
2334,8,"[[0.0, 9.0, 0.0, 1.0, 0.0, 551.7241379310345, 0.0, 218.0]]",0,1.3249055507120033,11.0,2.3249055507120024
2334,9,"[[0.0, 11.0, 0.0, 1.0, 0.0, 516.1290322580645, 0.0, 222.0]]",0,4.145347278090641,8.0,2.145347278090641
2335,0,"[[0.0, 9.0, 0.0, 1.0, 0.0, 551.7241379310345, 0.0, 218.0]]",0,6.987577639751553,5,1.987577639751553
2336,0,"[[0.0, 12.0, 0.0, 1.0, 0.0, 500.0, 0.0, 224.0]]",0,6.723766429648783,5,1.7237664296487825
2337,0,"[[0.0, 14.0, 0.0, 1.0, 0.0, 470.5882352941176, 0.0, 228.0]]",0,-12.43871975019516,14.0,1.56128024980484
2338,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",1,10.21869248417921,12.0,2.2186924841792095
2338,1,"[[7.0, 19.0, 1.0, 1.0, 592.5925925925926, 410.2564102564102, 214.0, 238.0]]",4,3.078000301159464,9.0,2.078000301159464
2338,2,"[[9.0, 20.0, 1.0, 1.0, 551.7241379310345, 400.0, 218.0, 240.0]]",4,4.528985507246377,7.5,2.028985507246377
2338,3,"[[10.0, 20.0, 1.0, 1.0, 533.3333333333334, 400.0, 220.0, 240.0]]",4,8.89881649109117,3.0,1.8988164910911693
2338,4,"[[13.0, 20.0, 1.0, 1.0, 484.8484848484849, 400.0, 226.0, 240.0]]",4,-0.6702619414483824,12.5,1.8297380585516179
2338,5,"[[12.0, 24.0, 1.0, 1.0, 500.0, 363.6363636363636, 224.0, 248.0]]",4,-8.76388888888889,20.5,1.736111111111111
2338,6,"[[12.0, 28.0, 1.0, 1.0, 500.0, 333.33333333333326, 224.0, 256.0]]",5,-5.280679131742961,17.0,1.7193208682570387
2338,7,"[[13.0, 27.0, 1.0, 1.0, 484.8484848484849, 340.4255319148936, 226.0, 254.0]]",5,-3.258002987855635,15.0,1.7419970121443653
2338,8,"[[13.0, 26.0, 1.0, 1.0, 484.8484848484849, 347.82608695652175, 226.0, 252.0]]",5,-2.1281587321395143,14.0,1.8718412678604854
2338,9,"[[11.0, 24.0, 1.0, 1.0, 516.1290322580645, 363.6363636363636, 222.0, 248.0]]",0,-34.86508724641793,36.0,1.1349127535820682
2339,0,"[[0.0, 26.0, 0.0, 1.0, 0.0, 347.82608695652175, 0.0, 252.0]]",3,-32.83449883449883,34.0,1.1655011655011656
2340,0,"[[0.0, 25.0, 0.0, 1.0, 0.0, 355.55555555555554, 0.0, 250.0]]",3,-26.734377471919,28.0,1.2656225280809998
2341,0,"[[0.0, 20.0, 0.0, 1.0, 0.0, 400.0, 0.0, 240.0]]",3,-20.619737750172533,22.0,1.3802622498274673
2342,0,"[[0.0, 20.0, 0.0, 1.0, 0.0, 400.0, 0.0, 240.0]]",3,-12.43871975019516,14.0,1.56128024980484
2343,0,"[[0.0, 16.0, 0.0, 1.0, 0.0, 444.44444444444446, 0.0, 232.0]]",1,-5.420072282457603,28.0,2.5799277175423967
2343,1,"[[5.0, 13.0, 1.0, 1.0, 640.0, 484.8484848484849, 210.0, 226.0]]",0,5.563983488132095,6.5,2.0639834881320946
2344,0,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",0,2.7321428571428577,9.5,2.232142857142857
2344,1,"[[0.0, 12.0, 0.0, 1.0, 0.0, 500.0, 0.0, 224.0]]",0,-1.469155330591585,14.0,2.5308446694084155
2344,2,"[[0.0, 9.0, 0.0, 1.0, 0.0, 551.7241379310345, 0.0, 218.0]]",0,-6.9523809523809526,20.0,3.0476190476190474
2344,3,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",0,-9.623047699451245,23.0,3.376952300548755
2344,4,"[[0.0, 3.0, 0.0, 1.0, 0.0, 695.6521739130435, 0.0, 206.0]]",0,-10.934937611408198,24.5,3.5650623885918002
2344,5,"[[0.0, 2.0, 0.0, 1.0, 0.0, 727.2727272727273, 0.0, 204.0]]",0,-10.934937611408198,24.5,3.5650623885918002
2344,6,"[[0.0, 2.0, 0.0, 1.0, 0.0, 727.2727272727273, 0.0, 204.0]]",0,-6.9523809523809526,20.0,3.0476190476190474
2344,7,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",0,-3.7439967439967443,17.0,3.256003256003256
2345,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",0,1.3249055507120033,11.0,2.3249055507120024
2345,1,"[[0.0, 11.0, 0.0, 1.0, 0.0, 516.1290322580645, 0.0, 222.0]]",0,2.7321428571428577,9.5,2.232142857142857
2345,2,"[[0.0, 12.0, 0.0, 1.0, 0.0, 500.0, 0.0, 224.0]]",0,7.821869488536155,5,2.821869488536155
2346,0,"[[0.0, 11.0, 0.0, 1.0, 0.0, 516.1290322580645, 0.0, 222.0]]",0,6.848001848001848,5,1.8480018480018479
2347,0,"[[0.0, 9.0, 0.0, 1.0, 0.0, 551.7241379310345, 0.0, 218.0]]",0,6.784121320249778,5,1.7841213202497772
2348,0,"[[0.0, 14.0, 0.0, 1.0, 0.0, 470.5882352941176, 0.0, 228.0]]",1,5.986649545473075,16.5,2.4866495454730746
2348,1,"[[4.0, 17.0, 1.0, 1.0, 666.6666666666667, 432.4324324324324, 208.0, 234.0]]",4,5.949818239291924,16.5,2.4498182392919237
2348,2,"[[4.0, 18.0, 1.0, 1.0, 666.6666666666667, 421.0526315789474, 208.0, 236.0]]",4,-2.68888888888889,15.0,2.311111111111111
2348,3,"[[5.0, 20.0, 1.0, 1.0, 640.0, 400.0, 210.0, 240.0]]",4,-1.8446568091411901,14.0,2.1553431908588094
2348,4,"[[7.0, 21.0, 1.0, 1.0, 592.5925925925926, 390.2439024390244, 214.0, 242.0]]",4,-0.9812196560965027,13.0,2.018780343903497
2348,5,"[[9.0, 22.0, 1.0, 1.0, 551.7241379310345, 380.95238095238096, 218.0, 244.0]]",4,-5.035707078181549,17.0,1.964292921818451
2348,6,"[[9.0, 24.0, 1.0, 1.0, 551.7241379310345, 363.6363636363636, 218.0, 248.0]]",4,-13.132790145011882,25.0,1.8672098549881178
2348,7,"[[9.0, 28.0, 1.0, 1.0, 551.7241379310345, 333.33333333333326, 218.0, 256.0]]",5,-12.24445907395216,24.0,1.7555409260478385
2348,8,"[[11.0, 29.0, 1.0, 1.0, 516.1290322580645, 326.53061224489795, 222.0, 258.0]]",5,-19.19697994140185,31.0,1.803020058598152
2348,9,"[[9.0, 31.0, 1.0, 1.0, 551.7241379310345, 313.72549019607845, 218.0, 262.0]]",5,-13.701121452765207,25.5,1.7988785472347935
2348,10,"[[10.0, 29.0, 1.0, 1.0, 533.3333333333334, 326.53061224489795, 220.0, 258.0]]",5,-9.65662686656492,21.5,1.8433731334350782
2348,11,"[[10.0, 27.0, 1.0, 1.0, 533.3333333333334, 340.4255319148936, 220.0, 254.0]]",5,-10.535780644476297,22.5,1.9642193555237033
2348,12,"[[8.0, 26.0, 1.0, 1.0, 571.4285714285714, 347.82608695652175, 216.0, 252.0]]",1,-3.009014738821447,15.0,1.9909852611785526
2348,13,"[[9.0, 23.0, 1.0, 1.0, 551.7241379310345, 372.0930232558139, 218.0, 246.0]]",4,-2.429606625258799,14.5,2.070393374741201
2348,14,"[[8.0, 22.0, 1.0, 1.0, 571.4285714285714, 380.95238095238096, 216.0, 244.0]]",4,-1.8446568091411901,14.0,2.1553431908588094
2348,15,"[[7.0, 21.0, 1.0, 1.0, 592.5925925925926, 390.2439024390244, 214.0, 242.0]]",4,8.813475997686524,13.5,2.313475997686524
2348,16,"[[6.0, 18.0, 1.0, 1.0, 615.3846153846154, 421.0526315789474, 212.0, 236.0]]",4,7.37904177484069,15.0,2.3790417748406893
2348,17,"[[5.0, 18.0, 1.0, 1.0, 640.0, 421.0526315789474, 210.0, 236.0]]",4,4.563828650785172,18.0,2.563828650785173
2348,18,"[[3.0, 17.0, 1.0, 1.0, 695.6521739130435, 432.4324324324324, 206.0, 234.0]]",0,6.848001848001848,5,1.8480018480018479
2349,0,"[[0.0, 13.0, 0.0, 1.0, 0.0, 484.8484848484849, 0.0, 226.0]]",0,6.987577639751553,5,1.987577639751553
2350,0,"[[0.0, 12.0, 0.0, 1.0, 0.0, 500.0, 0.0, 224.0]]",0,5.563983488132095,6.5,2.0639834881320946
2351,0,"[[0.0, 14.0, 0.0, 1.0, 0.0, 470.5882352941176, 0.0, 228.0]]",0,4.145347278090641,8.0,2.145347278090641
2352,0,"[[0.0, 9.0, 0.0, 1.0, 0.0, 551.7241379310345, 0.0, 218.0]]",0,1.3249055507120033,11.0,2.3249055507120024
2352,1,"[[0.0, 11.0, 0.0, 1.0, 0.0, 516.1290322580645, 0.0, 222.0]]",0,-4.230875735548633,17.0,2.769124264451367
2352,2,"[[0.0, 7.0, 0.0, 1.0, 0.0, 592.5925925925926, 0.0, 214.0]]",0,-5.597242380261248,18.5,2.9027576197387517
2352,3,"[[0.0, 6.0, 0.0, 1.0, 0.0, 615.3846153846154, 0.0, 212.0]]",0,-10.934937611408198,24.5,3.5650623885918002
2352,4,"[[0.0, 2.0, 0.0, 1.0, 0.0, 727.2727272727273, 0.0, 204.0]]",0,-10.934937611408198,24.5,3.5650623885918002
2352,5,"[[0.0, 2.0, 0.0, 1.0, 0.0, 727.2727272727273, 0.0, 204.0]]",0,-6.9523809523809526,20.0,3.0476190476190474
2352,6,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",0,-1.469155330591585,14.0,2.5308446694084155
2352,7,"[[0.0, 9.0, 0.0, 1.0, 0.0, 551.7241379310345, 0.0, 218.0]]",0,1.3249055507120033,11.0,2.3249055507120024
2352,8,"[[0.0, 11.0, 0.0, 1.0, 0.0, 516.1290322580645, 0.0, 222.0]]",0,5.563983488132095,6.5,2.0639834881320946
2353,0,"[[0.0, 12.0, 0.0, 1.0, 0.0, 500.0, 0.0, 224.0]]",0,6.848001848001848,5,1.8480018480018479
2354,0,"[[0.0, 13.0, 0.0, 1.0, 0.0, 484.8484848484849, 0.0, 226.0]]",0,-7.371256194785607,10,2.6287438052143934
2354,1,"[[0.0, 20.0, 0.0, 1.0, 0.0, 400.0, 0.0, 240.0]]",0,-12.43871975019516,14.0,1.56128024980484
2355,0,"[[0.0, 14.0, 0.0, 1.0, 0.0, 470.5882352941176, 0.0, 228.0]]",1,10.325195150307257,12.0,2.3251951503072577
2355,1,"[[7.0, 16.0, 1.0, 1.0, 592.5925925925926, 444.44444444444446, 214.0, 232.0]]",0,-18.57777777777778,20.0,1.4222222222222223
2356,0,"[[0.0, 19.0, 0.0, 1.0, 0.0, 410.2564102564102, 0.0, 238.0]]",0,-17.527742660486023,20.0,2.472257339513977
2356,1,"[[0.0, 25.0, 0.0, 1.0, 0.0, 355.55555555555554, 0.0, 250.0]]",0,-26.734377471919,28.0,1.2656225280809998
2357,0,"[[0.0, 22.0, 0.0, 1.0, 0.0, 380.95238095238096, 0.0, 244.0]]",0,-29.681831353230947,32.0,2.3181686467690525
2357,1,"[[0.0, 31.0, 0.0, 1.0, 0.0, 313.72549019607845, 0.0, 262.0]]",0,-36.89441680486457,38.0,1.105583195135434
2358,0,"[[0.0, 28.0, 0.0, 1.0, 0.0, 333.33333333333326, 0.0, 256.0]]",0,-35.74850838680626,38.0,2.251491613193741
2358,1,"[[0.0, 34.0, 0.0, 1.0, 0.0, 296.2962962962963, 0.0, 268.0]]",4,-40.94957983193277,42.0,1.050420168067227
2359,0,"[[0.0, 26.0, 0.0, 1.0, 0.0, 347.82608695652175, 0.0, 252.0]]",4,-43.828939684371804,46.0,2.171060315628199
2359,1,"[[0.0, 38.0, 0.0, 1.0, 0.0, 275.8620689655172, 0.0, 276.0]]",4,-47.02450920619437,48.0,0.9754907938056333
2360,0,"[[0.0, 28.0, 0.0, 1.0, 0.0, 333.33333333333326, 0.0, 256.0]]",0,-45.00049975012494,46.0,0.9995002498750624
2361,0,"[[0.0, 25.0, 0.0, 1.0, 0.0, 355.55555555555554, 0.0, 250.0]]",0,-36.89441680486457,38.0,1.105583195135434
2362,0,"[[0.0, 28.0, 0.0, 1.0, 0.0, 333.33333333333326, 0.0, 256.0]]",4,-30.802574464900463,32.0,1.197425535099536
2363,0,"[[0.0, 21.0, 0.0, 1.0, 0.0, 390.2439024390244, 0.0, 242.0]]",1,-0.400278441337127,12.5,2.099721558662873
2363,1,"[[8.0, 21.0, 1.0, 1.0, 571.4285714285714, 390.2439024390244, 216.0, 242.0]]",0,-18.57777777777778,20.0,1.4222222222222223
2364,0,"[[0.0, 18.0, 0.0, 1.0, 0.0, 421.0526315789474, 0.0, 236.0]]",1,10.325195150307257,12.0,2.3251951503072577
2364,1,"[[7.0, 16.0, 1.0, 1.0, 592.5925925925926, 444.44444444444446, 214.0, 232.0]]",0,6.723766429648783,5,1.7237664296487825
2365,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",1,-8.227173697761934,31.0,2.772826302238067
2365,1,"[[2.0, 14.0, 1.0, 1.0, 727.2727272727273, 470.5882352941176, 204.0, 228.0]]",0,2.7321428571428577,9.5,2.232142857142857
2365,2,"[[0.0, 12.0, 0.0, 1.0, 0.0, 500.0, 0.0, 224.0]]",0,-2.8544973544973544,15.5,2.6455026455026456
2365,3,"[[0.0, 8.0, 0.0, 1.0, 0.0, 571.4285714285714, 0.0, 216.0]]",0,-8.294871794871796,21.5,3.2051282051282053
2365,4,"[[0.0, 4.0, 0.0, 1.0, 0.0, 666.6666666666667, 0.0, 208.0]]",0,-8.294871794871796,21.5,3.2051282051282053
2365,5,"[[0.0, 4.0, 0.0, 1.0, 0.0, 666.6666666666667, 0.0, 208.0]]",0,-5.173214064518412,18.5,3.3267859354815874
